snapshot,wind_offshore,CCGT,nuclear,wind_onshore,EU_import,waste_to_energy,solar_pv,landfill_gas,OCGT,large_hydro,coal,advanced_biofuel,biogas,storage_discharge,small_hydro,sewage_gas,shoreline_wave,tidal_stream,load_shedding,oil
2023-04-11 06:00:00,12595.18299430961,0.0,4724.0,7041.474221298086,1720.0,2493.6,8.403760055792882,750.5,0.0,393.4389292596236,0.0,357.1,338.4,1962.7167687109934,111.54952905944958,50.2,14.420901169368909,0.01289613708027355,0.0,0.0
2023-04-11 07:00:00,11780.077603570571,0.0,4724.0,6507.408820095842,2546.0,2493.6,687.8825551415284,750.5,0.0,393.4389292596236,0.0,357.1,338.4,3955.5772622425216,111.54440228692044,50.2,14.477110747136646,0.7933166558569885,0.0,0.0
2023-04-11 08:00:00,10839.610148863201,0.0,4738.0,5970.051201072709,4022.0,2493.6,2267.684495082624,750.5,0.0,393.4389292596236,500.0,357.1,338.4,3000.532604476003,111.5537138723082,50.2,14.525525889311124,2.303381484241554,0.0,0.0
2023-04-11 09:00:00,9791.80382003246,0.0,4739.0,5586.549509051656,5190.0,2493.6,3664.681856199867,750.5,0.0,393.4389292596236,500.0,357.1,338.4,2287.779459890328,111.55924377710735,50.2,14.54080427190677,2.3463775170511476,0.0,0.0
2023-04-11 10:00:00,7564.315263691061,0.0,4744.0,5180.859006136547,5062.0,2493.6,4287.869443793384,750.5,0.0,393.4389292596236,500.0,357.1,338.4,4146.603991794011,111.5525686665124,50.2,14.586646861156922,1.9741497977051208,0.0,0.0
2023-04-11 11:00:00,7657.80692778616,0.0,4729.0,5221.745687132083,5612.0,2493.6,4473.84138661871,750.5,0.0,393.4389292596236,500.0,357.1,338.4,3241.3683567035123,111.55828217644141,50.2,14.608957889278734,0.331472434188947,0.0,0.0
2023-04-11 12:00:00,7434.12980677484,0.0,4729.0,5795.135895914524,4950.0,2493.6,3934.1022805840107,750.5,0.0,393.4389292596236,500.0,357.1,338.4,3108.726251709969,111.56350640512125,50.2,14.958853903274374,0.1444754486580997,0.0,0.0
2023-04-11 13:00:00,8022.843996423086,0.0,4736.0,6267.263322354642,5414.0,2493.6,3446.4452040174983,750.5,0.0,393.4389292596236,500.0,357.1,338.4,1643.947077703393,111.55750698238525,50.2,14.52329958640841,0.6806636729608486,0.0,0.0
2023-04-11 14:00:00,9875.258233497847,0.0,4736.0,6686.33632726551,6310.0,2493.6,2445.1436380679625,750.5,0.0,393.4389292596236,452.5623188176862,357.1,338.4,0.0,112.72250843099282,50.2,14.461204947180875,2.2768397131973996,0.0,0.0
2023-04-11 15:00:00,10950.291327339346,0.0,4745.0,7445.29625191955,4130.0,2493.6,1579.053754830306,750.5,0.0,393.4389292596236,500.0,357.1,338.4,1403.5945978925397,111.58213690002603,50.2,14.466398487633777,2.4766033709885376,0.0,0.0
2023-04-11 16:00:00,12393.023504936844,4079.8948703976607,4747.0,7318.448360556287,2172.0,2493.6,789.9534735707674,750.5,344.0,393.4389292596236,500.0,357.1,338.4,30.637568532766508,111.57700630388925,50.2,14.418424261692893,2.307862180469579,0.0,0.0
2023-04-11 17:00:00,13017.694952233116,4558.393209992548,4751.0,8420.572645303211,1460.0,2493.6,330.91482025607843,750.5,344.0,393.4389292596236,500.0,357.1,338.4,0.0,111.58154400446455,50.2,14.425421509245657,0.6784774417182035,0.0,0.0
2023-04-11 18:00:00,13826.185125154534,2785.5377792460904,4750.0,10059.117528518082,1096.0,2493.6,111.97251134825567,750.5,245.0,393.4389292596236,500.0,357.1,338.4,0.0,111.57978982767548,50.2,14.36833664571298,0.0,0.0,0.0
2023-04-11 19:00:00,14021.782673118305,1911.4352485680342,4740.0,11068.997300766216,1024.0,2493.6,6.057004741287966,750.5,0.0,393.4389292596236,500.0,357.1,338.4,0.0,111.57035007096957,50.2,14.430236314707495,0.488257160857608,0.0,0.0
2023-04-11 20:00:00,14100.365861654282,0.0,4736.0,11703.527857705876,614.0,2493.6,0.0,750.5,0.0,393.4389292596236,0.0,357.1,65.93721178540068,0.0,111.56393855104513,50.2,14.37722537520734,1.8889756685793933,0.0,0.0
2023-04-11 21:00:00,14049.42430768425,0.0,4736.0,10983.64762270566,218.0,2493.6,0.0,750.5,0.0,393.4389292596236,0.0,0.0,0.0,0.0,111.55146956077401,50.2,14.399592293899934,2.529402877889317,0.0,0.0
2023-04-11 22:00:00,14101.0,0.0,4736.0,9010.590069820959,60.0,2493.6,0.0,750.5,0.0,393.4389292596236,0.0,0.0,0.0,0.0,111.5546110811065,50.2,14.375974437801618,2.2577780541464545,0.0,0.0
2023-04-11 23:00:00,14101.0,0.0,4733.0,9535.051109790762,118.0,2493.6,0.0,750.5,0.0,393.4389292596236,0.0,0.0,0.0,0.0,111.55515098501742,50.2,14.344931076982684,0.809822958482662,0.0,0.0
2023-04-12 00:00:00,14097.551831678162,0.0,4739.0,11169.536209505804,248.0,239.2994314132248,0.0,0.0,0.0,394.09027890621695,0.0,0.0,0.0,0.0,110.60428610069022,0.0,14.343252257651717,0.0747101382525514,0.0,0.0
2023-04-12 01:00:00,14093.171256357431,0.0,4752.0,11443.536115370202,728.0,1500.1337074728522,0.0,0.0,0.0,394.09027890621695,0.0,0.0,0.0,0.0,111.43875316344325,0.0,14.314212390834768,0.18430763517736334,0.0,0.0
2023-04-12 02:00:00,14083.903171091633,0.0,4747.0,11413.160522251315,640.0,2493.6,0.0,0.0,0.0,394.09027890621695,0.0,0.0,0.0,0.0,111.43285675329008,0.0,14.384863309051399,1.5444189075694543,0.0,0.0
2023-04-12 03:00:00,13644.419615643448,0.0,4743.0,10784.786391333668,384.0,2493.6,0.0,0.0,0.0,394.09027890621695,0.0,0.0,0.0,0.0,111.4237647936407,0.0,14.375077836708082,2.403574607835468,0.0,0.0
2023-04-12 04:00:00,12841.42624584333,0.0,4743.0,10369.250632024443,326.0,2493.6,0.0,59.66820703602623,0.0,394.09027890621695,0.0,0.0,0.0,0.0,111.425266241325,0.0,14.368838176362111,2.1985528249125026,0.0,0.0
2023-04-12 05:00:00,12973.403080570797,0.0,4745.0,10639.425377268151,956.0,2493.6,0.0,750.5,0.0,394.09027890621695,0.0,0.0,0.0,0.0,111.42222575852635,50.2,14.377018985583028,0.8948496126802159,0.0,0.0
2023-04-12 06:00:00,12668.205327221836,0.0,4749.0,10625.609159820344,1856.0,2493.6,12.060196757229393,750.5,0.0,394.09027890621695,0.0,0.0,0.0,0.0,111.41889033134855,50.2,14.392793829021674,0.0,0.0,0.0
2023-04-12 07:00:00,12342.66479208901,0.0,4745.0,10579.530428866447,2542.0,2493.6,656.7586087006947,750.5,0.0,394.09027890621695,0.0,357.1,167.48403664916322,4.1869200849844335,111.4359163155746,50.2,14.408274524860337,0.0407438630565242,0.0,0.0
