snapshot,CCGT,nuclear,wind_offshore,EU_import,wind_onshore,waste_to_energy,solar_pv,OCGT,landfill_gas,coal,large_hydro,advanced_biofuel,biogas,storage_discharge,small_hydro,sewage_gas,shoreline_wave,oil,load_shedding,tidal_stream
2023-02-16 22:00:00,2591.818177288847,0.0,0.0,1024.762,0.0,652.1843301531409,0.0,413.74407303395975,69.52084155493806,465.4261833486921,0.0,27.567201478756953,30.789131548171635,0.0,0.0,5.199119861346795,0.0,0.9087068934331974,0.0,0.0
2023-02-16 23:00:00,2618.157653521138,0.0,0.0,799.4240000001392,0.0,652.1816878265258,0.0,487.80694559751936,69.25818686889261,466.35415433739337,0.0,27.567962331789936,30.78471044171756,0.0,0.0,5.1994106366162995,0.0,0.9158235069945808,0.0,0.0
2023-02-17 00:00:00,3006.127248459982,0.0,0.0,765.0620000001393,0.0,652.2284526421895,0.0,564.0804936199645,69.23619677731412,466.290472561447,0.0,27.573250397250497,30.83154802555368,0.0,0.0,5.202200227370122,0.0,0.9407461516124387,0.0,0.0
2023-02-17 01:00:00,2765.47258888263,0.0,0.0,741.8740000001393,0.0,652.2778704760447,0.0,539.7177629357482,69.19195057534424,466.3126131657465,0.0,27.569606432403294,30.828195699783894,0.0,0.0,5.203265162010028,0.0,0.93611046502585,0.0,0.0
2023-02-17 02:00:00,2641.576852423186,0.0,0.0,813.4080000001393,0.0,652.272944686082,0.0,554.975742872723,69.19157133632652,466.32105731458336,0.0,27.571473048313553,30.835428358260614,0.0,0.0,5.203476920872037,0.0,0.9381374983840853,0.0,0.0
2023-02-17 03:00:00,2596.515161332444,0.0,0.0,802.0800000001393,0.0,652.2670343038391,0.0,554.6158721747292,69.1534311713043,466.33136013738306,0.0,27.574978003555433,30.834555304802638,0.0,0.0,5.203418604937935,0.0,0.93546483568676,0.0,0.0
2023-02-17 04:00:00,2656.9536088064156,0.0,0.0,791.6520000001393,0.0,652.278593775837,0.0,561.9641981037203,69.19165593399117,466.3201644731329,0.0,27.571366815043287,30.83500109347043,0.0,0.0,5.203481896943345,0.0,0.9361549705572223,0.0,0.0
2023-02-17 05:00:00,2700.9405790497026,0.0,0.0,837.1840000001392,0.0,652.2450067164625,0.0,554.9971937720534,69.21039067060367,466.30432730135425,0.0,27.5731837278555,30.832559737597588,0.0,0.0,5.202515006897542,0.0,0.9393706480380581,0.0,0.0
2023-02-17 06:00:00,3006.7417550881846,0.0,0.0,895.3060000001393,0.0,652.2130634379107,0.0,552.8486260342336,69.24629895311047,466.2877479697611,0.0,27.572484969245714,30.832053377058724,0.0,0.0,5.202061128260904,0.0,0.9424949220631965,0.0,0.0
2023-02-17 07:00:00,3542.768816919204,0.0,0.0,1116.1960000001393,0.0,652.215449386381,0.0,567.6914912904408,69.27458492575946,466.2764928817532,0.0,27.576766449668376,30.835851697788524,0.0,0.0,5.202214229051802,0.0,0.9500270362760002,0.0,0.0
