snapshot,wind_offshore,CCGT,nuclear,wind_onshore,EU_import,waste_to_energy,solar_pv,landfill_gas,OCGT,coal,large_hydro,advanced_biofuel,biogas,storage_discharge,small_hydro,sewage_gas,shoreline_wave,tidal_stream,oil,load_shedding
2023-12-14 12:00:00,7832.036778457849,17180.108498462952,4769.997837436074,5857.970094691365,1570.0,2493.5735754993225,563.097898215035,750.4544143940306,781.5148289694257,499.96904110943933,348.9981592574726,357.0872896030979,338.36282680901274,0.19344859610416715,54.2021728019791,50.19683294818966,9.784879217163994,1.9381994687994162,0.013134511491191353,8.975956881015515e-05
2023-12-14 13:00:00,8547.32032620653,16873.7885396345,4771.9981176198025,5934.447989858158,316.0,2493.5765022501337,986.5116054269022,750.4559291108393,788.4204495262941,499.9713082981979,348.99794749648987,357.088686675679,338.3645062999189,0.17437541642314636,54.197037656228524,50.19706686692034,9.794229373300844,2.182585452772516,0.012730372605575666,6.662845970402334e-05
2023-12-14 14:00:00,8554.739437906137,16116.472449396324,4762.998136862862,5935.224184359158,328.0,2493.576266870641,1165.2021518128797,750.4553226279468,770.7665753823137,499.97134710273275,348.9979286244081,357.088519432472,338.36403246989664,0.1758618330158482,54.200968084952045,50.19702112862649,9.819727770645784,3.2373027109312633,0.012699812210176478,6.595913893664342e-05
2023-12-14 15:00:00,8169.535644765631,15334.565397644432,4766.998156543196,5951.9513592183785,936.0,2493.5759934000953,808.9797765409558,750.4547330368775,755.4534864158406,499.97137276927344,348.9979062231317,357.0883418242994,338.3635274821217,0.17443848548166027,54.20492832533979,50.19699266971845,9.829491563339543,3.6457374522453625,0.01265050981171098,6.526363288742526e-05
2023-12-14 16:00:00,7724.809928252821,17207.664569909146,4768.998143820644,5741.440408461803,1658.0,2493.576703503464,307.2635907955943,750.456515190156,802.7930901097801,499.9713516195457,348.99796359981667,357.0888557706409,338.3648973479851,0.17492171956710978,54.20406804868007,50.19714057955872,9.81480119580986,2.1702332624195253,0.012749126445963105,6.786171773287706e-05
2023-12-14 17:00:00,7364.816122736321,18803.317227534622,4762.998183737236,5370.178307630029,1612.0,2493.5786492440097,6.033264840242768e-07,750.4616202436274,868.0096899088381,499.97165117705964,348.99811527789865,357.0900953106518,338.369003149776,0.18340785898517817,54.21115159651,50.19748581823709,9.799042258027221,1.307171397718091,0.013000538421748205,7.420864397276553e-05
2023-12-14 18:00:00,7272.954980150396,18426.389236205257,4764.997919773266,5417.424908519983,1544.0,2493.573782559962,2.5047266520199425e-07,750.4539712252638,816.9669390195386,499.96900408185746,348.9982484328443,357.08736101129335,338.36251477256724,0.18835711943854633,54.22132682800549,50.19679441317762,9.792609078393374,1.908707926644038,0.013246959901461788,9.19168371312629e-05
2023-12-14 19:00:00,7617.9178684865055,16821.091382457038,4764.9982034583,5467.928839501563,1218.0,2493.577989646635,5.629391257866467e-07,750.4599127731801,813.0248125848003,499.97180702206987,348.99806414222917,357.08964873300374,338.36763758157565,0.1828529022991877,54.2235832434227,50.197358299638545,9.794677424389688,2.162360403382121,0.012928294614755243,7.26426532190295e-05
2023-12-14 20:00:00,7526.168200263758,16892.31994742238,4769.99819553276,5741.487021283884,3.6402981171010105e-11,2493.577914279029,5.491521251474388e-07,750.4593522497934,815.1511046175062,499.9719763826487,348.9980623862548,357.08954600580694,338.367199525653,0.18814013963553836,54.22564630437534,50.19729739418641,9.785906840201761,3.50145488376207,0.012961818241928342,7.227557943844851e-05
2023-12-14 21:00:00,8062.422775065153,12117.437775023878,4760.99823132928,6139.769630128733,28.0,2493.576242310561,4.468302532926834e-07,750.4555460886941,695.9107893827551,499.9723135357323,348.9979256432317,357.08849150639514,338.36417382251307,0.18693166060049307,54.22315762761732,50.19703594645221,9.775460772223898,4.610725946901196,0.012726999764487238,6.680488799964454e-05
