snapshot,wind_offshore,CCGT,nuclear,wind_onshore,EU_import,waste_to_energy,solar_pv,landfill_gas,OCGT,coal,large_hydro,advanced_biofuel,biogas,storage_discharge,small_hydro,sewage_gas,shoreline_wave,tidal_stream,oil,load_shedding
2023-01-02 21:00:00,0.0,3208.745389202007,0.0,0.0,1104.186,748.0720287054419,0.0,90.05406116553253,374.90691306507216,468.4750607037271,0.0,42.85042884022654,40.60322119327441,0.0,0.0,6.023610233198662,0.0,0.0,0.011237478804693432,0.0
2023-01-02 22:00:00,0.0,1791.4190930819425,0.0,0.0,1061.05,748.0716164149039,0.0,90.05362046269953,280.66365384111555,468.47370106855294,0.0,42.850313910798995,40.60286718532179,0.0,0.0,6.02357868292505,0.0,0.0,0.010917702596955878,0.0
2023-01-02 23:00:00,0.0,856.7778767689089,0.0,0.0,897.146,748.0713793871182,0.0,90.05329393604471,181.7424103509405,468.4539029629742,0.0,42.850244886662864,40.602601134915155,0.0,0.0,6.0235541659286245,0.0,0.0,0.010726953432480698,0.0
2023-01-03 00:00:00,0.0,395.3423028967845,0.0,0.0,891.708,748.0709578527254,0.0,90.05328945720164,98.57022029641891,468.46739236484416,0.0,42.85019883774158,40.60255796185012,0.0,0.0,6.023541063178459,0.0,0.0,0.011011654838926138,0.0
2023-01-03 01:00:00,0.0,45.737670478321505,0.0,0.0,837.6479999999999,748.071240739889,0.0,90.05300500165107,17.329320732397765,468.3393139190587,0.0,42.85018577793378,40.602308971785455,0.0,0.0,6.023534117090994,0.0,0.0,0.010510889750154738,0.0
2023-01-03 02:00:00,0.0,0.01857663827252415,0.0,0.0,665.204,748.0657990201411,0.0,90.04657413409066,0.007690540224099423,0.0013150936287696278,0.0,42.84406098223816,40.58142230395058,0.0,0.0,6.022961654589224,0.0,0.0,0.0058382470674440985,0.0
2023-01-03 03:00:00,0.0,0.017047455381059267,0.0,0.0,529.246,748.065685271121,0.0,90.04613668174882,0.007490849814570903,0.0012085641226663604,0.0,42.84394368171638,40.58246076572772,0.0,0.0,6.022930304386964,0.0,0.0,0.005764691469509374,0.0
2023-01-03 04:00:00,0.0,0.017573912404226816,0.0,0.0,297.942,748.065976401153,0.0,90.04615857186812,0.007784778028637003,0.0012305051359423295,0.0,42.84412712817571,40.58260843205548,0.0,0.0,6.02292910517355,0.0,0.0,0.00585611779107385,0.0
2023-01-03 05:00:00,0.0,0.016814080382979747,0.0,0.0,442.90400000000193,748.0660603339813,0.0,90.046157551781,0.007804636130910824,0.0011901622860967652,0.0,42.84400785919949,40.58315103979733,0.0,0.0,6.022925852054191,0.0,0.0,0.005881299196373031,0.0
2023-01-03 06:00:00,0.0,0.018770355488352434,0.0,0.0,431.97999999999996,748.0656450461003,0.0,90.04688159814376,0.00810842391357562,0.001295144976509597,0.0,42.84417896773743,40.58442711968707,0.0,0.0,6.022959867079177,0.0,0.0,0.006147395077246301,0.0
2023-01-03 07:00:00,0.0,0.017538254669006104,0.0,0.0,446.544,748.0666798587612,0.0,90.0474050673483,0.00792386632482345,0.0012452590248587304,0.0,42.8449050932382,40.58547800015314,0.0,0.0,6.0230258225569795,0.0,0.0,0.0060926001249104874,0.0
2023-01-03 08:00:00,0.0,0.017846867483767292,0.0,0.0,34.094,748.066673286407,0.0,90.04763758085424,0.0075818134116194405,0.0012696439856500292,0.0,42.84480736156681,40.58467965546726,0.0,0.0,6.023039817635903,0.0,0.0,0.006078860334899447,0.0
2023-01-03 09:00:00,0.0,0.023311683322222804,0.0,0.0,439.528,748.0660842541524,0.0,90.04705632790991,0.010154424052417775,0.0017338033149485465,0.0,42.84505814768464,40.58579908233135,0.0,0.0,6.02300739826284,0.0,0.0,0.006171233773749301,0.0
2023-01-03 10:00:00,0.0,0.617645200058346,0.0,0.0,590.786,748.0717061059943,0.0,90.0534131363504,0.25123325927699974,468.43805280216543,0.0,42.850295058029516,40.60262108023207,0.0,0.0,6.023558854098553,0.0,0.0,0.010992551796771928,0.0
2023-01-03 11:00:00,0.0,0.8095145605622457,0.0,0.0,805.054,748.0717899678946,0.0,90.05355475427261,0.33997309571182954,468.4433611326913,0.0,42.85032960278552,40.60276632847351,0.0,0.0,6.023569957660381,0.0,0.0,0.011129026671198335,0.0
2023-01-03 12:00:00,0.0,1.114958953792419,0.0,0.0,897.704,748.0713073201554,0.0,90.05361405887997,0.47852588450879074,468.4356182479451,0.0,42.85027095328431,40.60281562019849,0.0,0.0,6.023564694250199,0.0,0.0,0.011487937823322138,0.0
2023-01-03 13:00:00,0.0,1.602935479173721,0.0,0.0,812.14,748.071862137078,0.0,90.05365313947394,0.6737439900073978,468.4467649945275,0.0,42.85035232114206,40.60286464639318,0.0,0.0,6.02357829799429,0.0,0.0,0.011225776954095774,0.0
2023-01-03 14:00:00,0.0,3.227731531283734,0.0,0.0,672.102,748.071881939895,0.0,90.05367623473083,1.3424691821617472,468.4563538827424,0.0,42.85035800355702,40.60289178720922,0.0,0.0,6.023579383126205,0.0,0.0,0.011275726526069124,0.0
2023-01-03 15:00:00,0.0,467.23237613446656,0.0,0.0,755.8399999999999,748.0719736666546,0.0,90.05377698569701,131.01830181794628,468.4700914287527,0.0,42.85038284801526,40.602982989739665,0.0,0.0,6.023587272412247,0.0,0.0,0.011368242506157233,0.0
2023-01-03 16:00:00,0.0,1905.1481414437571,0.0,0.0,829.5659999999999,748.072369788361,0.0,90.05430123119764,299.56754150660913,468.47214448018735,0.0,42.85050749594835,40.603413930192524,0.0,0.0,6.023628211053028,0.0,0.0,0.011558840825606258,0.0
2023-01-03 17:00:00,0.0,2118.050996399493,0.0,0.0,838.35,748.0724995797057,0.0,90.05445126360841,315.1026283395416,468.47240083309936,0.0,42.850546765437485,40.603529329551606,0.0,0.0,6.023637967036177,0.0,0.0,0.011628061282440883,0.0
2023-01-03 18:00:00,0.0,1974.9702108274269,0.0,0.0,775.7919999999999,748.0715261279059,0.0,90.05404406020395,296.54153210980985,468.46776906081163,0.0,42.85035391868507,40.603172110295155,0.0,0.0,6.023587553632405,0.0,0.0,0.011852450536921523,0.0
2023-01-03 19:00:00,0.0,567.8717166357987,0.0,0.0,940.116,748.0721256490665,0.0,90.05409442995382,143.637371369499,468.4788991982225,0.0,42.85046774688901,40.60322474349158,0.0,0.0,6.023614553052405,0.0,0.0,0.011432585031208847,0.0
2023-01-03 20:00:00,0.0,0.015437208568817381,0.0,0.0,836.6139999999999,748.0645097948658,0.0,90.04437085588201,0.006524006645499644,0.0010770155178104702,0.0,42.56549646847279,13.881237609285238,0.0,0.0,6.022648647424111,0.0,0.0,0.005556954678562445,0.0
2023-01-03 21:00:00,0.0,0.0068836306781908645,0.0,0.0,465.384,705.8099360018706,0.0,0.025614299689784254,0.0030852854360157436,0.0004800710185092007,0.0,0.0019152338872998175,0.006960692785471162,0.0,0.0,0.001320855370501169,0.0,0.0,0.0034975681028293127,0.0
2023-01-03 22:00:00,0.0,0.006853804905491648,0.0,0.0,225.05999999999997,516.781197724306,0.0,0.028051572819119443,0.003182307140802561,0.0004785825217110394,0.0,0.001641263980458652,0.006481618689463422,0.0,0.0,0.001225281672489196,0.0,0.0,0.0035234625859484336,0.0
2023-01-03 23:00:00,0.0,0.006744763120236304,0.0,0.0,58.446,729.389295079234,0.0,0.027600445851457236,0.0031978756566435336,0.000473592648485275,0.0,0.0016277215207107345,0.006336194996429295,0.0,0.0,0.0011787446841341788,0.0,0.0,0.0035254490337102424,0.0
2023-01-04 00:00:00,0.0,0.007313779307194593,0.0,0.0,189.91,739.4616353903007,0.0,0.028724359887814497,0.003308234931277492,0.0005044428962364572,0.0,0.0017120004962070854,0.00663261520022226,0.0,0.0,0.0012263204260171592,0.0,0.0,0.0036483603886859573,0.0
2023-01-04 01:00:00,0.0,0.006661694631613268,0.0,0.0,177.98600000000002,743.2797463697565,0.0,0.027477347027367174,0.0032151171259593935,0.0004692211494475041,0.0,0.0016185278720543996,0.006175578872988292,0.0,0.0,0.0011278545064279631,0.0,0.0,0.0035276488496606955,0.0
2023-01-04 02:00:00,0.0,0.006757039098284745,0.0,0.0,200.79600000000002,744.9152325869067,0.0,0.028014684274653465,0.003271626818824723,0.00047504100174739975,0.0,0.0016520628628450805,0.006128993035503458,0.0,0.0,0.001109959906059087,0.0,0.0,0.0035517692180566103,0.0
2023-01-04 03:00:00,0.0,0.006769086474117621,0.0,0.0,242.424,745.9076563308441,0.0,0.027573215701794152,0.0033066411612117943,0.00047544171523138774,0.0,0.0016911128508494081,0.006056225217088537,0.0,0.0,0.001090453511714693,0.0,0.0,0.003563206269934764,0.0
2023-01-04 04:00:00,0.0,0.006801935227164413,0.0,0.0,169.46000000000194,746.3945244323845,0.0,0.02773714830244911,0.0033062766611564117,0.0004778558495866576,0.0,0.0016681514866540568,0.006061455410251869,0.0,0.0,0.0010912356348441717,0.0,0.0,0.0035703970522693016,0.0
2023-01-04 05:00:00,0.0,0.006740397820430193,0.0,0.0,170.37600000000194,746.6672758071259,0.0,0.02850711205738691,0.0032693723938255325,0.0004749928477051419,0.0,0.0016366978306793353,0.006177503875780858,0.0,0.0,0.001123033127923776,0.0,0.0,0.0035652217354666346,0.0
2023-01-04 06:00:00,0.0,0.007290715839752648,0.0,0.0,214.85600000000193,746.7765055082724,0.0,0.0306469718320632,0.003356034746434983,0.0005050710831226142,0.0,0.0017282993892091983,0.006670273258286351,0.0,0.0,0.0012350773327074829,0.0,0.0,0.0036701227598825935,0.0
2023-01-04 07:00:00,0.0,0.006760636334637449,0.0,0.0,367.116,746.9588020044291,0.0,0.02874922674570393,0.0032370682894954012,0.0004747685851109406,0.0,0.0016939520343731672,0.006565613462091135,0.0,0.0,0.001241223656449407,0.0,0.0,0.0035568681218030385,0.0
2023-01-04 08:00:00,0.0,0.006874676101387196,0.0,0.0,691.3499999999999,747.0982871705695,0.0,0.029267219120301134,0.003248601898950858,0.0004803370200479133,0.0,0.0017250951437401453,0.006720306952216313,0.0,0.0,0.0012922513996657188,0.0,0.0,0.0035561680607558615,0.0
2023-01-04 09:00:00,0.0,0.007099483202191414,0.0,0.0,913.5219999999999,747.1898967604493,0.0,0.028884795576736087,0.0032348737608218006,0.0004953456334522575,0.0,0.0016974467325360542,0.006661928438200117,0.0,0.0,0.0012945850033937187,0.0,0.0,0.0035511484475884416,0.0
2023-01-04 10:00:00,0.0,0.00857097530413424,0.0,0.0,773.212,748.0390649148937,0.0,56.36058122871044,0.003773680482430843,0.0006060468241449423,0.0,0.003604106301610177,0.010926195471401608,0.0,0.0,0.0030797416465298483,0.0,0.0,0.00403308593137165,0.0
2023-01-04 11:00:00,0.0,0.008349247828874177,0.0,0.0,642.604,748.0375226128324,0.0,59.293348547650204,0.003637112397613276,0.0005927146860487906,0.0,0.003709570359469631,0.010730428243677119,0.0,0.0,0.003051586145798035,0.0,0.0,0.003997930880473882,0.0
2023-01-04 12:00:00,0.0,0.009003978938847936,0.0,0.0,726.966,748.0340813182587,0.0,56.21180551684569,0.0036944848798007406,0.0006170947173905652,0.0,0.0043433501173656035,0.010802871575290111,0.0,0.0,0.0026511977869323644,0.0,0.0,0.004072548712664068,0.0
2023-01-04 13:00:00,0.0,0.008333317842300304,0.0,0.0,521.886,748.0438389877456,0.0,89.92337379188294,0.003497264035863171,0.0005966497554612202,0.0,0.004607384757015769,0.01113230495714384,0.0,0.0,0.007373690930400496,0.0,0.0,0.004032048142222745,0.0
2023-01-04 14:00:00,0.0,0.007913465335608173,0.0,0.0,715.39,748.034919464582,0.0,49.676417041532375,0.0033566272148190033,0.0005653104457162177,0.0,0.004127123925846344,0.009548622874441633,0.0,0.0,0.002827690753171607,0.0,0.0,0.00388304390367677,0.0
2023-01-04 15:00:00,0.0,0.008182165898364499,0.0,0.0,852.55,748.0443904098091,0.0,89.9345514039649,0.0033440596636578955,0.000588055949812156,0.0,0.004854154257816923,0.011301958592978657,0.0,0.0,0.005794041553517301,0.0,0.0,0.004010943428510411,0.0
2023-01-04 16:00:00,0.0,0.014780129341658356,0.0,0.0,860.032,748.06473416596,0.0,90.0446024375097,0.0059314059611247985,0.0010089492917593026,0.0,6.655090035605253,0.7494347009769432,0.0,0.0,6.02265209363579,0.0,0.0,0.005528249487600104,0.0
2023-01-04 17:00:00,0.0,0.020582989754462166,0.0,0.0,928.3,748.0652102348612,0.0,90.04530901326568,0.007325771828831253,0.001398099304932873,0.0,42.5865738151566,10.210114288355332,0.0,0.0,6.022718919757255,0.0,0.0,0.005845843557834609,0.0
2023-01-04 18:00:00,0.0,0.01649016538882765,0.0,0.0,938.364,748.0640145547935,0.0,90.0456657015579,0.006376396581966774,0.001116656245164047,0.0,42.02261820873341,2.339701615746519,0.0,0.0,6.022699679043928,0.0,0.0,0.005822813667491476,0.0
2023-01-04 19:00:00,0.0,0.008346290924955022,0.0,0.0,938.788,748.0463689229875,0.0,89.95549319745932,0.003230541176386156,0.0005889556656132539,0.0,0.005208916536342624,0.011609346894984223,0.0,0.0,0.020322968265219517,0.0,0.0,0.004062714661458539,0.0
2023-01-04 20:00:00,0.0,0.008631326134364568,0.0,0.0,938.682,748.0460862122881,0.0,89.95526303851955,0.0036860447936421918,0.0006077478899069671,0.0,0.0048909326143346,0.011764029234068841,0.0,0.0,0.011451221542782818,0.0,0.0,0.004087705468023235,0.0
2023-01-04 21:00:00,0.0,0.006842824570279231,0.0,0.0,932.788,747.6708312410661,0.0,0.02902849452501597,0.003182293226200529,0.00047923863218927776,0.0,0.0017850703435283934,0.006871351305147093,0.0,0.0,0.0013548906229291387,0.0,0.0,0.003494484783841057,0.0
2023-01-04 22:00:00,0.0,0.00666248386083955,0.0,0.0,766.632,747.6802194125299,0.0,0.02862225339832848,0.003160967482488079,0.00047006762866733126,0.0,0.0017141064349723645,0.006608408250234853,0.0,0.0,0.0013010238500603876,0.0,0.0,0.0034433089532806484,0.0
2023-01-04 23:00:00,0.0,0.0066996049807340205,0.0,0.0,592.23,747.6954930321056,0.0,0.028453643912211342,0.0031669202244442134,0.0004715319407184479,0.0,0.0016972606907497028,0.006541513550634324,0.0,0.0,0.0012815048028119826,0.0,0.0,0.0034515821736698297,0.0
2023-01-05 00:00:00,0.0,0.007474237201519972,0.0,0.0,503.34799999999996,747.6885711586227,0.0,0.02982023942378342,0.0032244248819986404,0.0005032857696371266,0.0,0.0017965401242949356,0.006871697208061313,0.0,0.0,0.00131981878149355,0.0,0.0,0.003550539921382885,0.0
2023-01-05 01:00:00,0.0,0.006666022532334688,0.0,0.0,642.84,747.724401651488,0.0,0.02861554438930632,0.003197951600081238,0.0004695566169186608,0.0,0.0016753238914363872,0.006340111627753876,0.0,0.0,0.0012194240009389772,0.0,0.0,0.0034398401316428993,0.0
2023-01-05 02:00:00,0.0,0.006629374157416433,0.0,0.0,650.7679999999999,747.7368578640397,0.0,0.028486063991053655,0.00319793424771136,0.0004679527524732868,0.0,0.001676276668133388,0.006279220375125301,0.0,0.0,0.0012051676575760048,0.0,0.0,0.003423736501456511,0.0
2023-01-05 03:00:00,0.0,0.006648207099669962,0.0,0.0,562.206,747.7436694297342,0.0,0.028384518434716878,0.0031596482530474347,0.0004690389488423585,0.0,0.0016521269526178046,0.00633870629424391,0.0,0.0,0.0012345433076273945,0.0,0.0,0.003408798606719572,0.0
